Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,Mode,TStep,Skip,Comment,URCALL,RPT1CALL,RPT2CALL,DVCODE
66,CH 1 1,462.562500,,0.000000,TSQL,67.0,67.0,023,NN,FM,5.00,,,,,,
67,CH 1 2,462.562500,,0.000000,TSQL,71.9,71.9,023,NN,FM,5.00,S,,,,,
68,CH 1 3,462.562500,,0.000000,TSQL,74.4,74.4,023,NN,FM,5.00,S,,,,,
69,CH 1 4,462.562500,,0.000000,TSQL,77.0,77.0,023,NN,FM,5.00,S,,,,,
70,CH 1 5,462.562500,,0.000000,TSQL,79.7,79.7,023,NN,FM,5.00,S,,,,,
71,CH 1 6,462.562500,,0.000000,TSQL,82.5,82.5,023,NN,FM,5.00,S,,,,,
72,CH 1 7,462.562500,,0.000000,TSQL,85.4,85.4,023,NN,FM,5.00,S,,,,,
73,CH 1 8,462.562500,,0.000000,TSQL,88.5,88.5,023,NN,FM,5.00,S,,,,,
74,CH 1 9,462.562500,,0.000000,TSQL,91.5,91.5,023,NN,FM,5.00,S,,,,,
75,CH 1 10,462.562500,,0.000000,TSQL,94.8,94.8,023,NN,FM,5.00,S,,,,,
76,CH 1 11,462.562500,,0.000000,TSQL,97.4,97.4,023,NN,FM,5.00,S,,,,,
77,CH 1 12,462.562500,,0.000000,TSQL,100.0,100.0,023,NN,FM,5.00,S,,,,,
78,CH 1 13,462.562500,,0.000000,TSQL,103.5,103.5,023,NN,FM,5.00,S,,,,,
79,CH 1 14,462.562500,,0.000000,TSQL,107.2,107.2,023,NN,FM,5.00,S,,,,,
80,CH 1 15,462.562500,,0.000000,TSQL,110.9,110.9,023,NN,FM,5.00,S,,,,,
81,CH 1 16,462.562500,,0.000000,TSQL,114.8,114.8,023,NN,FM,5.00,S,,,,,
82,CH 1 17,462.562500,,0.000000,TSQL,118.8,118.8,023,NN,FM,5.00,S,,,,,
83,CH 1 18,462.562500,,0.000000,TSQL,123.0,123.0,023,NN,FM,5.00,S,,,,,
84,CH 1 19,462.562500,,0.000000,TSQL,127.3,127.3,023,NN,FM,5.00,S,,,,,
85,CH 1 20,462.562500,,0.000000,TSQL,131.8,131.8,023,NN,FM,5.00,S,,,,,
86,CH 1 21,462.562500,,0.000000,TSQL,136.5,136.5,023,NN,FM,5.00,S,,,,,
87,CH 1 22,462.562500,,0.000000,TSQL,141.3,141.3,023,NN,FM,5.00,S,,,,,
88,CH 1 23,462.562500,,0.000000,TSQL,146.2,146.2,023,NN,FM,5.00,S,,,,,
89,CH 1 24,462.562500,,0.000000,TSQL,151.4,151.4,023,NN,FM,5.00,S,,,,,
90,CH 1 25,462.562500,,0.000000,TSQL,156.7,156.7,023,NN,FM,5.00,S,,,,,
91,CH 1 26,462.562500,,0.000000,TSQL,162.2,162.2,023,NN,FM,5.00,S,,,,,
92,CH 1 27,462.562500,,0.000000,TSQL,167.9,167.9,023,NN,FM,5.00,S,,,,,
93,CH 1 28,462.562500,,0.000000,TSQL,173.8,173.8,023,NN,FM,5.00,S,,,,,
94,CH 1 29,462.562500,,0.000000,TSQL,179.9,179.9,023,NN,FM,5.00,S,,,,,
95,CH 1 30,462.562500,,0.000000,TSQL,186.2,186.2,023,NN,FM,5.00,S,,,,,
96,CH 1 31,462.562500,,0.000000,TSQL,192.8,192.8,023,NN,FM,5.00,S,,,,,
97,CH 1 32,462.562500,,0.000000,TSQL,203.5,203.5,023,NN,FM,5.00,S,,,,,
98,CH 1 33,462.562500,,0.000000,TSQL,210.7,210.7,023,NN,FM,5.00,S,,,,,
99,CH 1 34,462.562500,,0.000000,TSQL,218.1,218.1,023,NN,FM,5.00,S,,,,,
100,CH 1 35,462.562500,,0.000000,TSQL,225.7,225.7,023,NN,FM,5.00,S,,,,,
101,CH 1 36,462.562500,,0.000000,TSQL,233.6,233.6,023,NN,FM,5.00,S,,,,,
102,CH 1 37,462.562500,,0.000000,TSQL,241.8,241.8,023,NN,FM,5.00,S,,,,,
103,CH 1 38,462.562500,,0.000000,TSQL,250.3,250.3,023,NN,FM,5.00,S,,,,,
104,CH 2 1,462.587500,,0.000000,TSQL,67.0,67.0,023,NN,FM,5.00,,,,,,
105,CH 2 2,462.587500,,0.000000,TSQL,71.9,71.9,023,NN,FM,5.00,S,,,,,
106,CH 2 3,462.587500,,0.000000,TSQL,74.4,74.4,023,NN,FM,5.00,S,,,,,
107,CH 2 4,462.587500,,0.000000,TSQL,77.0,77.0,023,NN,FM,5.00,S,,,,,
108,CH 2 5,462.587500,,0.000000,TSQL,79.7,79.7,023,NN,FM,5.00,S,,,,,
109,CH 2 6,462.587500,,0.000000,TSQL,82.5,82.5,023,NN,FM,5.00,S,,,,,
110,CH 2 7,462.587500,,0.000000,TSQL,85.4,85.4,023,NN,FM,5.00,S,,,,,
111,CH 2 8,462.587500,,0.000000,TSQL,88.5,88.5,023,NN,FM,5.00,S,,,,,
112,CH 2 9,462.587500,,0.000000,TSQL,91.5,91.5,023,NN,FM,5.00,S,,,,,
113,CH 2 10,462.587500,,0.000000,TSQL,94.8,94.8,023,NN,FM,5.00,S,,,,,
114,CH 2 11,462.587500,,0.000000,TSQL,97.4,97.4,023,NN,FM,5.00,S,,,,,
115,CH 2 12,462.587500,,0.000000,TSQL,100.0,100.0,023,NN,FM,5.00,S,,,,,
116,CH 2 13,462.587500,,0.000000,TSQL,103.5,103.5,023,NN,FM,5.00,S,,,,,
117,CH 2 14,462.587500,,0.000000,TSQL,107.2,107.2,023,NN,FM,5.00,S,,,,,
118,CH 2 15,462.587500,,0.000000,TSQL,110.9,110.9,023,NN,FM,5.00,S,,,,,
119,CH 2 16,462.587500,,0.000000,TSQL,114.8,114.8,023,NN,FM,5.00,S,,,,,
120,CH 2 17,462.587500,,0.000000,TSQL,118.8,118.8,023,NN,FM,5.00,S,,,,,
121,CH 2 18,462.587500,,0.000000,TSQL,123.0,123.0,023,NN,FM,5.00,S,,,,,
122,CH 2 19,462.587500,,0.000000,TSQL,127.3,127.3,023,NN,FM,5.00,S,,,,,
123,CH 2 20,462.587500,,0.000000,TSQL,131.8,131.8,023,NN,FM,5.00,S,,,,,
124,CH 2 21,462.587500,,0.000000,TSQL,136.5,136.5,023,NN,FM,5.00,S,,,,,
125,CH 2 22,462.587500,,0.000000,TSQL,141.3,141.3,023,NN,FM,5.00,S,,,,,
126,CH 2 23,462.587500,,0.000000,TSQL,146.2,146.2,023,NN,FM,5.00,S,,,,,
127,CH 2 24,462.587500,,0.000000,TSQL,151.4,151.4,023,NN,FM,5.00,S,,,,,
128,CH 2 25,462.587500,,0.000000,TSQL,156.7,156.7,023,NN,FM,5.00,S,,,,,
129,CH 2 26,462.587500,,0.000000,TSQL,162.2,162.2,023,NN,FM,5.00,S,,,,,
130,CH 2 27,462.587500,,0.000000,TSQL,167.9,167.9,023,NN,FM,5.00,S,,,,,
131,CH 2 28,462.587500,,0.000000,TSQL,173.8,173.8,023,NN,FM,5.00,S,,,,,
132,CH 2 29,462.587500,,0.000000,TSQL,179.9,179.9,023,NN,FM,5.00,S,,,,,
133,CH 2 30,462.587500,,0.000000,TSQL,186.2,186.2,023,NN,FM,5.00,S,,,,,
134,CH 2 31,462.587500,,0.000000,TSQL,192.8,192.8,023,NN,FM,5.00,S,,,,,
135,CH 2 32,462.587500,,0.000000,TSQL,203.5,203.5,023,NN,FM,5.00,S,,,,,
136,CH 2 33,462.587500,,0.000000,TSQL,210.7,210.7,023,NN,FM,5.00,S,,,,,
137,CH 2 34,462.587500,,0.000000,TSQL,218.1,218.1,023,NN,FM,5.00,S,,,,,
138,CH 2 35,462.587500,,0.000000,TSQL,225.7,225.7,023,NN,FM,5.00,S,,,,,
139,CH 2 36,462.587500,,0.000000,TSQL,233.6,233.6,023,NN,FM,5.00,S,,,,,
140,CH 2 37,462.587500,,0.000000,TSQL,241.8,241.8,023,NN,FM,5.00,S,,,,,
141,CH 2 38,462.587500,,0.000000,TSQL,250.3,250.3,023,NN,FM,5.00,S,,,,,
142,CH 3 1,462.612500,,0.000000,TSQL,67.0,67.0,023,NN,FM,5.00,,,,,,
143,CH 3 2,462.612500,,0.000000,TSQL,71.9,71.9,023,NN,FM,5.00,S,,,,,
144,CH 3 3,462.612500,,0.000000,TSQL,74.4,74.4,023,NN,FM,5.00,S,,,,,
145,CH 3 4,462.612500,,0.000000,TSQL,77.0,77.0,023,NN,FM,5.00,S,,,,,
146,CH 3 5,462.612500,,0.000000,TSQL,79.7,79.7,023,NN,FM,5.00,S,,,,,
147,CH 3 6,462.612500,,0.000000,TSQL,82.5,82.5,023,NN,FM,5.00,S,,,,,
148,CH 3 7,462.612500,,0.000000,TSQL,85.4,85.4,023,NN,FM,5.00,S,,,,,
149,CH 3 8,462.612500,,0.000000,TSQL,88.5,88.5,023,NN,FM,5.00,S,,,,,
150,CH 3 9,462.612500,,0.000000,TSQL,91.5,91.5,023,NN,FM,5.00,S,,,,,
151,CH 3 10,462.612500,,0.000000,TSQL,94.8,94.8,023,NN,FM,5.00,S,,,,,
152,CH 3 11,462.612500,,0.000000,TSQL,97.4,97.4,023,NN,FM,5.00,S,,,,,
153,CH 3 12,462.612500,,0.000000,TSQL,100.0,100.0,023,NN,FM,5.00,S,,,,,
154,CH 3 13,462.612500,,0.000000,TSQL,103.5,103.5,023,NN,FM,5.00,S,,,,,
155,CH 3 14,462.612500,,0.000000,TSQL,107.2,107.2,023,NN,FM,5.00,S,,,,,
156,CH 3 15,462.612500,,0.000000,TSQL,110.9,110.9,023,NN,FM,5.00,S,,,,,
157,CH 3 16,462.612500,,0.000000,TSQL,114.8,114.8,023,NN,FM,5.00,S,,,,,
158,CH 3 17,462.612500,,0.000000,TSQL,118.8,118.8,023,NN,FM,5.00,S,,,,,
159,CH 3 18,462.612500,,0.000000,TSQL,123.0,123.0,023,NN,FM,5.00,S,,,,,
160,CH 3 19,462.612500,,0.000000,TSQL,127.3,127.3,023,NN,FM,5.00,S,,,,,
161,CH 3 20,462.612500,,0.000000,TSQL,131.8,131.8,023,NN,FM,5.00,S,,,,,
162,CH 3 21,462.612500,,0.000000,TSQL,136.5,136.5,023,NN,FM,5.00,S,,,,,
163,CH 3 22,462.612500,,0.000000,TSQL,141.3,141.3,023,NN,FM,5.00,S,,,,,
164,CH 3 23,462.612500,,0.000000,TSQL,146.2,146.2,023,NN,FM,5.00,S,,,,,
165,CH 3 24,462.612500,,0.000000,TSQL,151.4,151.4,023,NN,FM,5.00,S,,,,,
166,CH 3 25,462.612500,,0.000000,TSQL,156.7,156.7,023,NN,FM,5.00,S,,,,,
167,CH 3 26,462.612500,,0.000000,TSQL,162.2,162.2,023,NN,FM,5.00,S,,,,,
168,CH 3 27,462.612500,,0.000000,TSQL,167.9,167.9,023,NN,FM,5.00,S,,,,,
169,CH 3 28,462.612500,,0.000000,TSQL,173.8,173.8,023,NN,FM,5.00,S,,,,,
170,CH 3 29,462.612500,,0.000000,TSQL,179.9,179.9,023,NN,FM,5.00,S,,,,,
171,CH 3 30,462.612500,,0.000000,TSQL,186.2,186.2,023,NN,FM,5.00,S,,,,,
172,CH 3 31,462.612500,,0.000000,TSQL,192.8,192.8,023,NN,FM,5.00,S,,,,,
173,CH 3 32,462.612500,,0.000000,TSQL,203.5,203.5,023,NN,FM,5.00,S,,,,,
174,CH 3 33,462.612500,,0.000000,TSQL,210.7,210.7,023,NN,FM,5.00,S,,,,,
175,CH 3 34,462.612500,,0.000000,TSQL,218.1,218.1,023,NN,FM,5.00,S,,,,,
176,CH 3 35,462.612500,,0.000000,TSQL,225.7,225.7,023,NN,FM,5.00,S,,,,,
177,CH 3 36,462.612500,,0.000000,TSQL,233.6,233.6,023,NN,FM,5.00,S,,,,,
178,CH 3 37,462.612500,,0.000000,TSQL,241.8,241.8,023,NN,FM,5.00,S,,,,,
179,CH 3 38,462.612500,,0.000000,TSQL,250.3,250.3,023,NN,FM,5.00,S,,,,,
180,CH 4 1,462.637500,,0.000000,TSQL,67.0,67.0,023,NN,FM,5.00,,,,,,
181,CH 4 2,462.637500,,0.000000,TSQL,71.9,71.9,023,NN,FM,5.00,S,,,,,
182,CH 4 3,462.637500,,0.000000,TSQL,74.4,74.4,023,NN,FM,5.00,S,,,,,
183,CH 4 4,462.637500,,0.000000,TSQL,77.0,77.0,023,NN,FM,5.00,S,,,,,
184,CH 4 5,462.637500,,0.000000,TSQL,79.7,79.7,023,NN,FM,5.00,S,,,,,
185,CH 4 6,462.637500,,0.000000,TSQL,82.5,82.5,023,NN,FM,5.00,S,,,,,
186,CH 4 7,462.637500,,0.000000,TSQL,85.4,85.4,023,NN,FM,5.00,S,,,,,
187,CH 4 8,462.637500,,0.000000,TSQL,88.5,88.5,023,NN,FM,5.00,S,,,,,
188,CH 4 9,462.637500,,0.000000,TSQL,91.5,91.5,023,NN,FM,5.00,S,,,,,
189,CH 4 10,462.637500,,0.000000,TSQL,94.8,94.8,023,NN,FM,5.00,S,,,,,
190,CH 4 11,462.637500,,0.000000,TSQL,97.4,97.4,023,NN,FM,5.00,S,,,,,
191,CH 4 12,462.637500,,0.000000,TSQL,100.0,100.0,023,NN,FM,5.00,S,,,,,
192,CH 4 13,462.637500,,0.000000,TSQL,103.5,103.5,023,NN,FM,5.00,S,,,,,
193,CH 4 14,462.637500,,0.000000,TSQL,107.2,107.2,023,NN,FM,5.00,S,,,,,
194,CH 4 15,462.637500,,0.000000,TSQL,110.9,110.9,023,NN,FM,5.00,S,,,,,
195,CH 4 16,462.637500,,0.000000,TSQL,114.8,114.8,023,NN,FM,5.00,S,,,,,
196,CH 4 17,462.637500,,0.000000,TSQL,118.8,118.8,023,NN,FM,5.00,S,,,,,
197,CH 4 18,462.637500,,0.000000,TSQL,123.0,123.0,023,NN,FM,5.00,S,,,,,
198,CH 4 19,462.637500,,0.000000,TSQL,127.3,127.3,023,NN,FM,5.00,S,,,,,
199,CH 4 20,462.637500,,0.000000,TSQL,131.8,131.8,023,NN,FM,5.00,S,,,,,
200,CH 4 21,462.637500,,0.000000,TSQL,136.5,136.5,023,NN,FM,5.00,S,,,,,
201,CH 4 22,462.637500,,0.000000,TSQL,141.3,141.3,023,NN,FM,5.00,S,,,,,
202,CH 4 23,462.637500,,0.000000,TSQL,146.2,146.2,023,NN,FM,5.00,S,,,,,
203,CH 4 24,462.637500,,0.000000,TSQL,151.4,151.4,023,NN,FM,5.00,S,,,,,
204,CH 4 25,462.637500,,0.000000,TSQL,156.7,156.7,023,NN,FM,5.00,S,,,,,
205,CH 4 26,462.637500,,0.000000,TSQL,162.2,162.2,023,NN,FM,5.00,S,,,,,
206,CH 4 27,462.637500,,0.000000,TSQL,167.9,167.9,023,NN,FM,5.00,S,,,,,
207,CH 4 28,462.637500,,0.000000,TSQL,173.8,173.8,023,NN,FM,5.00,S,,,,,
208,CH 4 29,462.637500,,0.000000,TSQL,179.9,179.9,023,NN,FM,5.00,S,,,,,
209,CH 4 30,462.637500,,0.000000,TSQL,186.2,186.2,023,NN,FM,5.00,S,,,,,
210,CH 4 31,462.637500,,0.000000,TSQL,192.8,192.8,023,NN,FM,5.00,S,,,,,
211,CH 4 32,462.637500,,0.000000,TSQL,203.5,203.5,023,NN,FM,5.00,S,,,,,
212,CH 4 33,462.637500,,0.000000,TSQL,210.7,210.7,023,NN,FM,5.00,S,,,,,
213,CH 4 34,462.637500,,0.000000,TSQL,218.1,218.1,023,NN,FM,5.00,S,,,,,
214,CH 4 35,462.637500,,0.000000,TSQL,225.7,225.7,023,NN,FM,5.00,S,,,,,
215,CH 4 36,462.637500,,0.000000,TSQL,233.6,233.6,023,NN,FM,5.00,S,,,,,
216,CH 4 37,462.637500,,0.000000,TSQL,241.8,241.8,023,NN,FM,5.00,S,,,,,
217,CH 4 38,462.637500,,0.000000,TSQL,250.3,250.3,023,NN,FM,5.00,S,,,,,
218,CH 5 1,462.662500,,0.000000,TSQL,67.0,67.0,023,NN,FM,5.00,,,,,,
219,CH 5 2,462.662500,,0.000000,TSQL,71.9,71.9,023,NN,FM,5.00,S,,,,,
220,CH 5 3,462.662500,,0.000000,TSQL,74.4,74.4,023,NN,FM,5.00,S,,,,,
221,CH 5 4,462.662500,,0.000000,TSQL,77.0,77.0,023,NN,FM,5.00,S,,,,,
222,CH 5 5,462.662500,,0.000000,TSQL,79.7,79.7,023,NN,FM,5.00,S,,,,,
223,CH 5 6,462.662500,,0.000000,TSQL,82.5,82.5,023,NN,FM,5.00,S,,,,,
224,CH 5 7,462.662500,,0.000000,TSQL,85.4,85.4,023,NN,FM,5.00,S,,,,,
225,CH 5 8,462.662500,,0.000000,TSQL,88.5,88.5,023,NN,FM,5.00,S,,,,,
226,CH 5 9,462.662500,,0.000000,TSQL,91.5,91.5,023,NN,FM,5.00,S,,,,,
227,CH 5 10,462.662500,,0.000000,TSQL,94.8,94.8,023,NN,FM,5.00,S,,,,,
228,CH 5 11,462.662500,,0.000000,TSQL,97.4,97.4,023,NN,FM,5.00,S,,,,,
229,CH 5 12,462.662500,,0.000000,TSQL,100.0,100.0,023,NN,FM,5.00,S,,,,,
230,CH 5 13,462.662500,,0.000000,TSQL,103.5,103.5,023,NN,FM,5.00,S,,,,,
231,CH 5 14,462.662500,,0.000000,TSQL,107.2,107.2,023,NN,FM,5.00,S,,,,,
232,CH 5 15,462.662500,,0.000000,TSQL,110.9,110.9,023,NN,FM,5.00,S,,,,,
233,CH 5 16,462.662500,,0.000000,TSQL,114.8,114.8,023,NN,FM,5.00,S,,,,,
234,CH 5 17,462.662500,,0.000000,TSQL,118.8,118.8,023,NN,FM,5.00,S,,,,,
235,CH 5 18,462.662500,,0.000000,TSQL,123.0,123.0,023,NN,FM,5.00,S,,,,,
236,CH 5 19,462.662500,,0.000000,TSQL,127.3,127.3,023,NN,FM,5.00,S,,,,,
237,CH 5 20,462.662500,,0.000000,TSQL,131.8,131.8,023,NN,FM,5.00,S,,,,,
238,CH 5 21,462.662500,,0.000000,TSQL,136.5,136.5,023,NN,FM,5.00,S,,,,,
239,CH 5 22,462.662500,,0.000000,TSQL,141.3,141.3,023,NN,FM,5.00,S,,,,,
240,CH 5 23,462.662500,,0.000000,TSQL,146.2,146.2,023,NN,FM,5.00,S,,,,,
241,CH 5 24,462.662500,,0.000000,TSQL,151.4,151.4,023,NN,FM,5.00,S,,,,,
242,CH 5 25,462.662500,,0.000000,TSQL,156.7,156.7,023,NN,FM,5.00,S,,,,,
243,CH 5 26,462.662500,,0.000000,TSQL,162.2,162.2,023,NN,FM,5.00,S,,,,,
244,CH 5 27,462.662500,,0.000000,TSQL,167.9,167.9,023,NN,FM,5.00,S,,,,,
245,CH 5 28,462.662500,,0.000000,TSQL,173.8,173.8,023,NN,FM,5.00,S,,,,,
246,CH 5 29,462.662500,,0.000000,TSQL,179.9,179.9,023,NN,FM,5.00,S,,,,,
247,CH 5 30,462.662500,,0.000000,TSQL,186.2,186.2,023,NN,FM,5.00,S,,,,,
248,CH 5 31,462.662500,,0.000000,TSQL,192.8,192.8,023,NN,FM,5.00,S,,,,,
249,CH 5 32,462.662500,,0.000000,TSQL,203.5,203.5,023,NN,FM,5.00,S,,,,,
250,CH 5 33,462.662500,,0.000000,TSQL,210.7,210.7,023,NN,FM,5.00,S,,,,,
251,CH 5 34,462.662500,,0.000000,TSQL,218.1,218.1,023,NN,FM,5.00,S,,,,,
252,CH 5 35,462.662500,,0.000000,TSQL,225.7,225.7,023,NN,FM,5.00,S,,,,,
253,CH 5 36,462.662500,,0.000000,TSQL,233.6,233.6,023,NN,FM,5.00,S,,,,,
254,CH 5 37,462.662500,,0.000000,TSQL,241.8,241.8,023,NN,FM,5.00,S,,,,,
255,CH 5 38,462.662500,,0.000000,TSQL,250.3,250.3,023,NN,FM,5.00,S,,,,,
256,CH 6 1,462.687500,,0.000000,TSQL,67.0,67.0,023,NN,FM,5.00,,,,,,
257,CH 6 2,462.687500,,0.000000,TSQL,71.9,71.9,023,NN,FM,5.00,S,,,,,
258,CH 6 3,462.687500,,0.000000,TSQL,74.4,74.4,023,NN,FM,5.00,S,,,,,
259,CH 6 4,462.687500,,0.000000,TSQL,77.0,77.0,023,NN,FM,5.00,S,,,,,
260,CH 6 5,462.687500,,0.000000,TSQL,79.7,79.7,023,NN,FM,5.00,S,,,,,
261,CH 6 6,462.687500,,0.000000,TSQL,82.5,82.5,023,NN,FM,5.00,S,,,,,
262,CH 6 7,462.687500,,0.000000,TSQL,85.4,85.4,023,NN,FM,5.00,S,,,,,
263,CH 6 8,462.687500,,0.000000,TSQL,88.5,88.5,023,NN,FM,5.00,S,,,,,
264,CH 6 9,462.687500,,0.000000,TSQL,91.5,91.5,023,NN,FM,5.00,S,,,,,
265,CH 6 10,462.687500,,0.000000,TSQL,94.8,94.8,023,NN,FM,5.00,S,,,,,
266,CH 6 11,462.687500,,0.000000,TSQL,97.4,97.4,023,NN,FM,5.00,S,,,,,
267,CH 6 12,462.687500,,0.000000,TSQL,100.0,100.0,023,NN,FM,5.00,S,,,,,
268,CH 6 13,462.687500,,0.000000,TSQL,103.5,103.5,023,NN,FM,5.00,S,,,,,
269,CH 6 14,462.687500,,0.000000,TSQL,107.2,107.2,023,NN,FM,5.00,S,,,,,
270,CH 6 15,462.687500,,0.000000,TSQL,110.9,110.9,023,NN,FM,5.00,S,,,,,
271,CH 6 16,462.687500,,0.000000,TSQL,114.8,114.8,023,NN,FM,5.00,S,,,,,
272,CH 6 17,462.687500,,0.000000,TSQL,118.8,118.8,023,NN,FM,5.00,S,,,,,
273,CH 6 18,462.687500,,0.000000,TSQL,123.0,123.0,023,NN,FM,5.00,S,,,,,
274,CH 6 19,462.687500,,0.000000,TSQL,127.3,127.3,023,NN,FM,5.00,S,,,,,
275,CH 6 20,462.687500,,0.000000,TSQL,131.8,131.8,023,NN,FM,5.00,S,,,,,
276,CH 6 21,462.687500,,0.000000,TSQL,136.5,136.5,023,NN,FM,5.00,S,,,,,
277,CH 6 22,462.687500,,0.000000,TSQL,141.3,141.3,023,NN,FM,5.00,S,,,,,
278,CH 6 23,462.687500,,0.000000,TSQL,146.2,146.2,023,NN,FM,5.00,S,,,,,
279,CH 6 24,462.687500,,0.000000,TSQL,151.4,151.4,023,NN,FM,5.00,S,,,,,
280,CH 6 25,462.687500,,0.000000,TSQL,156.7,156.7,023,NN,FM,5.00,S,,,,,
281,CH 6 26,462.687500,,0.000000,TSQL,162.2,162.2,023,NN,FM,5.00,S,,,,,
282,CH 6 27,462.687500,,0.000000,TSQL,167.9,167.9,023,NN,FM,5.00,S,,,,,
283,CH 6 28,462.687500,,0.000000,TSQL,173.8,173.8,023,NN,FM,5.00,S,,,,,
284,CH 6 29,462.687500,,0.000000,TSQL,179.9,179.9,023,NN,FM,5.00,S,,,,,
285,CH 6 30,462.687500,,0.000000,TSQL,186.2,186.2,023,NN,FM,5.00,S,,,,,
286,CH 6 31,462.687500,,0.000000,TSQL,192.8,192.8,023,NN,FM,5.00,S,,,,,
287,CH 6 32,462.687500,,0.000000,TSQL,203.5,203.5,023,NN,FM,5.00,S,,,,,
288,CH 6 33,462.687500,,0.000000,TSQL,210.7,210.7,023,NN,FM,5.00,S,,,,,
289,CH 6 34,462.687500,,0.000000,TSQL,218.1,218.1,023,NN,FM,5.00,S,,,,,
290,CH 6 35,462.687500,,0.000000,TSQL,225.7,225.7,023,NN,FM,5.00,S,,,,,
291,CH 6 36,462.687500,,0.000000,TSQL,233.6,233.6,023,NN,FM,5.00,S,,,,,
292,CH 6 37,462.687500,,0.000000,TSQL,241.8,241.8,023,NN,FM,5.00,S,,,,,
293,CH 6 38,462.687500,,0.000000,TSQL,250.3,250.3,023,NN,FM,5.00,S,,,,,
294,CH 7 1,462.712500,,0.000000,TSQL,67.0,67.0,023,NN,FM,5.00,,,,,,
295,CH 7 2,462.712500,,0.000000,TSQL,71.9,71.9,023,NN,FM,5.00,S,,,,,
296,CH 7 3,462.712500,,0.000000,TSQL,74.4,74.4,023,NN,FM,5.00,S,,,,,
297,CH 7 4,462.712500,,0.000000,TSQL,77.0,77.0,023,NN,FM,5.00,S,,,,,
298,CH 7 5,462.712500,,0.000000,TSQL,79.7,79.7,023,NN,FM,5.00,S,,,,,
299,CH 7 6,462.712500,,0.000000,TSQL,82.5,82.5,023,NN,FM,5.00,S,,,,,
300,CH 7 7,462.712500,,0.000000,TSQL,85.4,85.4,023,NN,FM,5.00,S,,,,,
301,CH 7 8,462.712500,,0.000000,TSQL,88.5,88.5,023,NN,FM,5.00,S,,,,,
302,CH 7 9,462.712500,,0.000000,TSQL,91.5,91.5,023,NN,FM,5.00,S,,,,,
303,CH 7 10,462.712500,,0.000000,TSQL,94.8,94.8,023,NN,FM,5.00,S,,,,,
304,CH 7 11,462.712500,,0.000000,TSQL,97.4,97.4,023,NN,FM,5.00,S,,,,,
305,CH 7 12,462.712500,,0.000000,TSQL,100.0,100.0,023,NN,FM,5.00,S,,,,,
306,CH 7 13,462.712500,,0.000000,TSQL,103.5,103.5,023,NN,FM,5.00,S,,,,,
307,CH 7 14,462.712500,,0.000000,TSQL,107.2,107.2,023,NN,FM,5.00,S,,,,,
308,CH 7 15,462.712500,,0.000000,TSQL,110.9,110.9,023,NN,FM,5.00,S,,,,,
309,CH 7 16,462.712500,,0.000000,TSQL,114.8,114.8,023,NN,FM,5.00,S,,,,,
310,CH 7 17,462.712500,,0.000000,TSQL,118.8,118.8,023,NN,FM,5.00,S,,,,,
311,CH 7 18,462.712500,,0.000000,TSQL,123.0,123.0,023,NN,FM,5.00,S,,,,,
312,CH 7 19,462.712500,,0.000000,TSQL,127.3,127.3,023,NN,FM,5.00,S,,,,,
313,CH 7 20,462.712500,,0.000000,TSQL,131.8,131.8,023,NN,FM,5.00,S,,,,,
314,CH 7 21,462.712500,,0.000000,TSQL,136.5,136.5,023,NN,FM,5.00,S,,,,,
315,CH 7 22,462.712500,,0.000000,TSQL,141.3,141.3,023,NN,FM,5.00,S,,,,,
316,CH 7 23,462.712500,,0.000000,TSQL,146.2,146.2,023,NN,FM,5.00,S,,,,,
317,CH 7 24,462.712500,,0.000000,TSQL,151.4,151.4,023,NN,FM,5.00,S,,,,,
318,CH 7 25,462.712500,,0.000000,TSQL,156.7,156.7,023,NN,FM,5.00,S,,,,,
319,CH 7 26,462.712500,,0.000000,TSQL,162.2,162.2,023,NN,FM,5.00,S,,,,,
320,CH 7 27,462.712500,,0.000000,TSQL,167.9,167.9,023,NN,FM,5.00,S,,,,,
321,CH 7 28,462.712500,,0.000000,TSQL,173.8,173.8,023,NN,FM,5.00,S,,,,,
322,CH 7 29,462.712500,,0.000000,TSQL,179.9,179.9,023,NN,FM,5.00,S,,,,,
323,CH 7 30,462.712500,,0.000000,TSQL,186.2,186.2,023,NN,FM,5.00,S,,,,,
324,CH 7 31,462.712500,,0.000000,TSQL,192.8,192.8,023,NN,FM,5.00,S,,,,,
325,CH 7 32,462.712500,,0.000000,TSQL,203.5,203.5,023,NN,FM,5.00,S,,,,,
326,CH 7 33,462.712500,,0.000000,TSQL,210.7,210.7,023,NN,FM,5.00,S,,,,,
327,CH 7 34,462.712500,,0.000000,TSQL,218.1,218.1,023,NN,FM,5.00,S,,,,,
328,CH 7 35,462.712500,,0.000000,TSQL,225.7,225.7,023,NN,FM,5.00,S,,,,,
329,CH 7 36,462.712500,,0.000000,TSQL,233.6,233.6,023,NN,FM,5.00,S,,,,,
330,CH 7 37,462.712500,,0.000000,TSQL,241.8,241.8,023,NN,FM,5.00,S,,,,,
331,CH 7 38,462.712500,,0.000000,TSQL,250.3,250.3,023,NN,FM,5.00,S,,,,,
332,CH 8 1,467.562500,,0.000000,TSQL,67.0,67.0,023,NN,FM,5.00,,,,,,
